Point,AFTBF,AFTDIA,*FWDBF,*FWDDIA,JCDIA1
929,0.0122,0.1138,-0.0052,-0.0114,-0.0755
930,0.0123,0.1140,-0.0052,-0.0114,-0.0756
931,0.0123,0.1142,-0.0052,-0.0115,-0.0757
932,0.0123,0.1144,-0.0052,-0.0115,-0.0758
933,0.0123,0.1145,-0.0052,-0.0115,-0.0759
934,0.0123,0.1147,-0.0052,-0.0115,-0.0760
935,0.0124,0.1149,-0.0052,-0.0116,-0.0762
936,0.0124,0.1151,-0.0052,-0.0116,-0.0763
937,0.0124,0.1152,-0.0052,-0.0116,-0.0764
938,0.0124,0.1154,-0.0052,-0.0116,-0.0765
939,0.0125,0.1156,-0.0052,-0.0116,-0.0766
940,0.0125,0.1157,-0.0052,-0.0116,-0.0768
941,0.0125,0.1159,-0.0052,-0.0117,-0.0769
942,0.0125,0.1161,-0.0052,-0.0117,-0.0771
943,0.0126,0.1163,-0.0052,-0.0117,-0.0772
944,0.0126,0.1165,-0.0052,-0.0117,-0.0773
945,0.0126,0.1167,-0.0052,-0.0117,-0.0775
946,0.0126,0.1168,-0.0052,-0.0117,-0.0776
947,0.0127,0.1170,-0.0053,-0.0117,-0.0778
948,0.0127,0.1172,-0.0053,-0.0117,-0.0779
949,0.0127,0.1174,-0.0053,-0.0117,-0.0781
950,0.0127,0.1176,-0.0053,-0.0117,-0.0782
951,0.0128,0.1178,-0.0053,-0.0117,-0.0784
952,0.0128,0.1180,-0.0053,-0.0117,-0.0785
953,0.0128,0.1182,-0.0053,-0.0117,-0.0787
954,0.0128,0.1184,-0.0053,-0.0117,-0.0788
955,0.0129,0.1186,-0.0053,-0.0117,-0.0790
956,0.0129,0.1187,-0.0053,-0.0117,-0.0791
957,0.0129,0.1189,-0.0053,-0.0117,-0.0792
958,0.0129,0.1191,-0.0053,-0.0116,-0.0794
959,0.0130,0.1193,-0.0053,-0.0116,-0.0795
960,0.0130,0.1195,-0.0053,-0.0116,-0.0797
961,0.0130,0.1196,-0.0053,-0.0116,-0.0798
962,0.0130,0.1198,-0.0053,-0.0116,-0.0800
963,0.0130,0.1200,-0.0053,-0.0116,-0.0801
964,0.0131,0.1201,-0.0053,-0.0116,-0.0802
965,0.0131,0.1203,-0.0053,-0.0116,-0.0804
966,0.0131,0.1204,-0.0053,-0.0116,-0.0805
967,0.0131,0.1206,-0.0053,-0.0116,-0.0806
968,0.0132,0.1207,-0.0053,-0.0116,-0.0808
969,0.0132,0.1209,-0.0053,-0.0116,-0.0809
970,0.0132,0.1210,-0.0053,-0.0116,-0.0811
971,0.0132,0.1211,-0.0053,-0.0116,-0.0812
972,0.0133,0.1213,-0.0053,-0.0116,-0.0813
973,0.0133,0.1214,-0.0053,-0.0116,-0.0815
974,0.0133,0.1216,-0.0053,-0.0116,-0.0816
975,0.0133,0.1217,-0.0053,-0.0116,-0.0817
976,0.0133,0.1219,-0.0053,-0.0116,-0.0819
977,0.0134,0.1220,-0.0053,-0.0116,-0.0820
978,0.0134,0.1222,-0.0053,-0.0116,-0.0821
979,0.0134,0.1223,-0.0053,-0.0116,-0.0823
980,0.0134,0.1225,-0.0053,-0.0116,-0.0824
981,0.0135,0.1226,-0.0053,-0.0116,-0.0826
982,0.0135,0.1228,-0.0054,-0.0116,-0.0827
983,0.0135,0.1230,-0.0054,-0.0116,-0.0828
984,0.0135,0.1232,-0.0054,-0.0116,-0.0830
985,0.0136,0.1233,-0.0054,-0.0116,-0.0831
986,0.0136,0.1235,-0.0054,-0.0116,-0.0832
987,0.0136,0.1237,-0.0054,-0.0116,-0.0833
988,0.0136,0.1239,-0.0054,-0.0116,-0.0835
989,0.0137,0.1241,-0.0054,-0.0117,-0.0836
990,0.0137,0.1243,-0.0054,-0.0117,-0.0837
991,0.0137,0.1245,-0.0054,-0.0117,-0.0839
992,0.0137,0.1247,-0.0054,-0.0117,-0.0840
993,0.0138,0.1249,-0.0054,-0.0118,-0.0841
994,0.0138,0.1252,-0.0054,-0.0118,-0.0842
995,0.0138,0.1254,-0.0054,-0.0118,-0.0843
996,0.0138,0.1256,-0.0054,-0.0119,-0.0845
997,0.0139,0.1258,-0.0054,-0.0119,-0.0846
998,0.0139,0.1260,-0.0054,-0.0119,-0.0847
999,0.0139,0.1262,-0.0054,-0.0120,-0.0848
1000,0.0139,0.1264,-0.0054,-0.0120,-0.0849
1001,0.0140,0.1266,-0.0054,-0.0120,-0.0850
1002,0.0140,0.1268,-0.0054,-0.0121,-0.0851
1003,0.0140,0.1269,-0.0054,-0.0121,-0.0852
1004,0.0140,0.1271,-0.0054,-0.0121,-0.0853
1005,0.0141,0.1273,-0.0054,-0.0122,-0.0854
1006,0.0141,0.1275,-0.0054,-0.0122,-0.0855
1007,0.0141,0.1277,-0.0054,-0.0122,-0.0856
1008,0.0141,0.1278,-0.0055,-0.0122,-0.0857
1009,0.0142,0.1280,-0.0055,-0.0123,-0.0858
1010,0.0142,0.1281,-0.0055,-0.0123,-0.0859
1011,0.0142,0.1283,-0.0055,-0.0123,-0.0860
1012,0.0142,0.1285,-0.0055,-0.0123,-0.0861
1013,0.0143,0.1286,-0.0055,-0.0124,-0.0862
1014,0.0143,0.1288,-0.0055,-0.0124,-0.0863
1015,0.0143,0.1289,-0.0055,-0.0124,-0.0864
1016,0.0143,0.1291,-0.0055,-0.0124,-0.0865
1017,0.0144,0.1292,-0.0055,-0.0124,-0.0866
1018,0.0144,0.1294,-0.0055,-0.0124,-0.0867
1019,0.0144,0.1295,-0.0055,-0.0124,-0.0868
1020,0.0144,0.1297,-0.0055,-0.0124,-0.0869
1021,0.0145,0.1299,-0.0055,-0.0124,-0.0870
1022,0.0145,0.1300,-0.0055,-0.0124,-0.0871
1023,0.0145,0.1302,-0.0055,-0.0124,-0.0872
1024,0.0146,0.1304,-0.0055,-0.0124,-0.0873
1025,0.0146,0.1305,-0.0055,-0.0124,-0.0874
1026,0.0146,0.1307,-0.0055,-0.0124,-0.0875
1027,0.0146,0.1309,-0.0056,-0.0124,-0.0876
1028,0.0147,0.1311,-0.0056,-0.0124,-0.0877
1029,0.0147,0.1313,-0.0056,-0.0124,-0.0878
1030,0.0147,0.1314,-0.0056,-0.0123,-0.0879
1031,0.0148,0.1316,-0.0056,-0.0123,-0.0880
1032,0.0148,0.1318,-0.0056,-0.0123,-0.0881
1033,0.0148,0.1320,-0.0056,-0.0123,-0.0882
1034,0.0148,0.1322,-0.0056,-0.0123,-0.0883
1035,0.0149,0.1324,-0.0056,-0.0122,-0.0884
1036,0.0149,0.1326,-0.0056,-0.0122,-0.0885
1037,0.0149,0.1328,-0.0056,-0.0122,-0.0886
1038,0.0150,0.1330,-0.0056,-0.0122,-0.0888
1039,0.0150,0.1332,-0.0056,-0.0122,-0.0889
1040,0.0150,0.1334,-0.0056,-0.0121,-0.0890
1041,0.0150,0.1336,-0.0056,-0.0121,-0.0891
1042,0.0151,0.1338,-0.0056,-0.0121,-0.0892
1043,0.0151,0.1340,-0.0056,-0.0121,-0.0893
1044,0.0151,0.1342,-0.0056,-0.0121,-0.0895
1045,0.0151,0.1344,-0.0056,-0.0120,-0.0896
1046,0.0152,0.1346,-0.0056,-0.0120,-0.0897
1047,0.0152,0.1348,-0.0056,-0.0120,-0.0898
1048,0.0152,0.1350,-0.0056,-0.0120,-0.0900
1049,0.0152,0.1352,-0.0056,-0.0120,-0.0901
1050,0.0153,0.1354,-0.0056,-0.0120,-0.0902
1051,0.0153,0.1355,-0.0056,-0.0120,-0.0904
1052,0.0153,0.1357,-0.0056,-0.0120,-0.0905
1053,0.0153,0.1359,-0.0056,-0.0120,-0.0906
1054,0.0154,0.1361,-0.0056,-0.0120,-0.0908
1055,0.0154,0.1363,-0.0056,-0.0120,-0.0909
1056,0.0154,0.1365,-0.0056,-0.0120,-0.0911
1057,0.0154,0.1367,-0.0056,-0.0120,-0.0912
1058,0.0155,0.1368,-0.0056,-0.0120,-0.0914
1059,0.0155,0.1370,-0.0057,-0.0120,-0.0915
1060,0.0155,0.1372,-0.0057,-0.0120,-0.0917
1061,0.0155,0.1374,-0.0057,-0.0120,-0.0918
1062,0.0156,0.1376,-0.0057,-0.0120,-0.0920
1063,0.0156,0.1378,-0.0057,-0.0121,-0.0921
1064,0.0156,0.1380,-0.0057,-0.0121,-0.0922
1065,0.0156,0.1382,-0.0057,-0.0121,-0.0924
1066,0.0157,0.1384,-0.0057,-0.0121,-0.0925
1067,0.0157,0.1386,-0.0057,-0.0121,-0.0927
1068,0.0157,0.1388,-0.0057,-0.0121,-0.0928
1069,0.0157,0.1390,-0.0057,-0.0122,-0.0930
1070,0.0158,0.1392,-0.0057,-0.0122,-0.0931
1071,0.0158,0.1393,-0.0057,-0.0122,-0.0932
1072,0.0158,0.1395,-0.0057,-0.0122,-0.0934
1073,0.0158,0.1397,-0.0057,-0.0122,-0.0935
1074,0.0159,0.1399,-0.0057,-0.0122,-0.0936
1075,0.0159,0.1401,-0.0057,-0.0122,-0.0937
1076,0.0159,0.1403,-0.0057,-0.0123,-0.0939
1077,0.0159,0.1405,-0.0057,-0.0123,-0.0940
1078,0.0159,0.1407,-0.0057,-0.0123,-0.0941
1079,0.0160,0.1408,-0.0057,-0.0123,-0.0942
1080,0.0160,0.1410,-0.0057,-0.0123,-0.0943
1081,0.0160,0.1412,-0.0057,-0.0123,-0.0944
1082,0.0160,0.1414,-0.0057,-0.0123,-0.0945
1083,0.0161,0.1415,-0.0057,-0.0123,-0.0946
1084,0.0161,0.1417,-0.0057,-0.0123,-0.0947
1085,0.0161,0.1419,-0.0057,-0.0123,-0.0948
1086,0.0161,0.1420,-0.0057,-0.0123,-0.0949
1087,0.0162,0.1422,-0.0057,-0.0123,-0.0950
1088,0.0162,0.1423,-0.0057,-0.0123,-0.0951
1089,0.0162,0.1425,-0.0057,-0.0123,-0.0952
1090,0.0162,0.1426,-0.0057,-0.0123,-0.0953
1091,0.0163,0.1428,-0.0057,-0.0123,-0.0954
1092,0.0163,0.1429,-0.0057,-0.0122,-0.0955
1093,0.0163,0.1431,-0.0057,-0.0122,-0.0956
1094,0.0163,0.1432,-0.0058,-0.0122,-0.0957
1095,0.0164,0.1434,-0.0058,-0.0122,-0.0957
1096,0.0164,0.1436,-0.0058,-0.0122,-0.0958
1097,0.0164,0.1437,-0.0058,-0.0122,-0.0959
1098,0.0164,0.1439,-0.0058,-0.0121,-0.0960
1099,0.0165,0.1440,-0.0058,-0.0121,-0.0961
1100,0.0165,0.1442,-0.0058,-0.0121,-0.0962
1101,0.0165,0.1443,-0.0058,-0.0121,-0.0963
1102,0.0165,0.1445,-0.0058,-0.0121,-0.0964
1103,0.0166,0.1447,-0.0058,-0.0120,-0.0965
1104,0.0166,0.1448,-0.0058,-0.0120,-0.0966
1105,0.0166,0.1450,-0.0058,-0.0120,-0.0967
1106,0.0166,0.1452,-0.0058,-0.0120,-0.0968
1107,0.0167,0.1453,-0.0058,-0.0120,-0.0969
1108,0.0167,0.1455,-0.0058,-0.0120,-0.0969
1109,0.0167,0.1457,-0.0058,-0.0120,-0.0970
1110,0.0167,0.1459,-0.0058,-0.0119,-0.0971
1111,0.0168,0.1460,-0.0058,-0.0119,-0.0972
1112,0.0168,0.1462,-0.0058,-0.0119,-0.0973
1113,0.0168,0.1464,-0.0058,-0.0119,-0.0974
1114,0.0168,0.1466,-0.0058,-0.0119,-0.0975
1115,0.0169,0.1468,-0.0058,-0.0119,-0.0975
1116,0.0169,0.1469,-0.0058,-0.0119,-0.0976
1117,0.0169,0.1471,-0.0058,-0.0119,-0.0977
1118,0.0169,0.1473,-0.0058,-0.0120,-0.0978
1119,0.0170,0.1475,-0.0058,-0.0120,-0.0979
1120,0.0170,0.1476,-0.0058,-0.0120,-0.0979
1121,0.0170,0.1478,-0.0058,-0.0120,-0.0980
1122,0.0170,0.1480,-0.0058,-0.0120,-0.0981
1123,0.0171,0.1481,-0.0058,-0.0120,-0.0982
1124,0.0171,0.1483,-0.0058,-0.0121,-0.0983
1125,0.0171,0.1485,-0.0058,-0.0121,-0.0983
1126,0.0171,0.1486,-0.0058,-0.0121,-0.0984
1127,0.0172,0.1488,-0.0058,-0.0121,-0.0985
1128,0.0172,0.1489,-0.0058,-0.0121,-0.0986
1129,0.0172,0.1491,-0.0058,-0.0122,-0.0987
1130,0.0172,0.1492,-0.0058,-0.0122,-0.0988
1131,0.0173,0.1494,-0.0058,-0.0122,-0.0989
1132,0.0173,0.1495,-0.0058,-0.0122,-0.0990
1133,0.0173,0.1497,-0.0059,-0.0123,-0.0991
1134,0.0173,0.1498,-0.0059,-0.0123,-0.0992
1135,0.0174,0.1500,-0.0059,-0.0123,-0.0993
1136,0.0174,0.1501,-0.0059,-0.0123,-0.0994
1137,0.0174,0.1502,-0.0059,-0.0123,-0.0995
1138,0.0174,0.1504,-0.0059,-0.0123,-0.0996
1139,0.0174,0.1505,-0.0059,-0.0123,-0.0998
1140,0.0175,0.1507,-0.0059,-0.0123,-0.0999
1141,0.0175,0.1508,-0.0059,-0.0123,-0.1000
1142,0.0175,0.1509,-0.0059,-0.0124,-0.1001
1143,0.0175,0.1511,-0.0059,-0.0124,-0.1003
1144,0.0176,0.1512,-0.0059,-0.0124,-0.1004
1145,0.0176,0.1514,-0.0059,-0.0124,-0.1005
1146,0.0176,0.1515,-0.0059,-0.0124,-0.1007
1147,0.0176,0.1516,-0.0059,-0.0124,-0.1008
1148,0.0177,0.1518,-0.0059,-0.0124,-0.1009
1149,0.0177,0.1519,-0.0059,-0.0124,-0.1011
1150,0.0177,0.1521,-0.0059,-0.0124,-0.1012
1151,0.0177,0.1522,-0.0059,-0.0124,-0.1013
1152,0.0178,0.1523,-0.0059,-0.0124,-0.1015
1153,0.0178,0.1525,-0.0059,-0.0124,-0.1016
1154,0.0178,0.1526,-0.0059,-0.0124,-0.1017
1155,0.0178,0.1528,-0.0059,-0.0124,-0.1019
1156,0.0179,0.1529,-0.0059,-0.0124,-0.1020
1157,0.0179,0.1530,-0.0059,-0.0124,-0.1021
1158,0.0179,0.1532,-0.0059,-0.0124,-0.1023
1159,0.0179,0.1533,-0.0059,-0.0124,-0.1024
1160,0.0179,0.1535,-0.0059,-0.0124,-0.1025
1161,0.0180,0.1536,-0.0059,-0.0124,-0.1027
1162,0.0180,0.1537,-0.0059,-0.0124,-0.1028
1163,0.0180,0.1539,-0.0059,-0.0123,-0.1029
1164,0.0180,0.1540,-0.0059,-0.0123,-0.1031
1165,0.0181,0.1542,-0.0059,-0.0123,-0.1032
1166,0.0181,0.1543,-0.0059,-0.0123,-0.1033
1167,0.0181,0.1545,-0.0059,-0.0123,-0.1035
1168,0.0181,0.1546,-0.0059,-0.0123,-0.1036
1169,0.0181,0.1548,-0.0059,-0.0123,-0.1037
1170,0.0182,0.1549,-0.0059,-0.0123,-0.1039
1171,0.0182,0.1551,-0.0059,-0.0123,-0.1040
1172,0.0182,0.1552,-0.0059,-0.0123,-0.1041
1173,0.0182,0.1554,-0.0059,-0.0123,-0.1043
1174,0.0182,0.1555,-0.0059,-0.0123,-0.1044
1175,0.0183,0.1557,-0.0059,-0.0122,-0.1046
1176,0.0183,0.1558,-0.0059,-0.0122,-0.1047
1177,0.0183,0.1560,-0.0059,-0.0122,-0.1048
1178,0.0183,0.1562,-0.0059,-0.0122,-0.1050
1179,0.0184,0.1563,-0.0059,-0.0122,-0.1051
1180,0.0184,0.1565,-0.0059,-0.0122,-0.1052
1181,0.0184,0.1566,-0.0059,-0.0122,-0.1054
1182,0.0184,0.1568,-0.0059,-0.0121,-0.1055
1183,0.0184,0.1570,-0.0059,-0.0121,-0.1056
1184,0.0185,0.1571,-0.0059,-0.0121,-0.1058
1185,0.0185,0.1573,-0.0059,-0.0121,-0.1059
1186,0.0185,0.1575,-0.0059,-0.0121,-0.1060
1187,0.0185,0.1577,-0.0059,-0.0121,-0.1061
1188,0.0186,0.1578,-0.0059,-0.0121,-0.1062
1189,0.0186,0.1580,-0.0059,-0.0121,-0.1064
1190,0.0186,0.1582,-0.0059,-0.0121,-0.1065
1191,0.0186,0.1584,-0.0059,-0.0121,-0.1066
1192,0.0187,0.1586,-0.0059,-0.0121,-0.1067
1193,0.0187,0.1587,-0.0059,-0.0121,-0.1068
1194,0.0187,0.1589,-0.0059,-0.0121,-0.1069
1195,0.0187,0.1591,-0.0059,-0.0121,-0.1070
1196,0.0187,0.1593,-0.0059,-0.0121,-0.1071
1197,0.0188,0.1595,-0.0059,-0.0121,-0.1072
1198,0.0188,0.1596,-0.0059,-0.0121,-0.1073
1199,0.0188,0.1598,-0.0059,-0.0121,-0.1074
1200,0.0188,0.1600,-0.0059,-0.0121,-0.1075
1201,0.0189,0.1602,-0.0059,-0.0121,-0.1076
1202,0.0189,0.1603,-0.0059,-0.0121,-0.1077
1203,0.0189,0.1605,-0.0059,-0.0121,-0.1077
1204,0.0189,0.1607,-0.0059,-0.0121,-0.1078
1205,0.0189,0.1609,-0.0059,-0.0121,-0.1079
1206,0.0190,0.1610,-0.0059,-0.0121,-0.1080
1207,0.0190,0.1612,-0.0059,-0.0121,-0.1081
1208,0.0190,0.1614,-0.0059,-0.0121,-0.1081
1209,0.0190,0.1615,-0.0059,-0.0121,-0.1082
1210,0.0191,0.1617,-0.0059,-0.0121,-0.1083
1211,0.0191,0.1619,-0.0059,-0.0121,-0.1084
1212,0.0191,0.1620,-0.0059,-0.0121,-0.1084
1213,0.0191,0.1622,-0.0059,-0.0121,-0.1085
1214,0.0191,0.1623,-0.0059,-0.0121,-0.1086
1215,0.0192,0.1625,-0.0059,-0.0121,-0.1086
1216,0.0192,0.1627,-0.0059,-0.0121,-0.1087
1217,0.0192,0.1628,-0.0059,-0.0121,-0.1087
1218,0.0192,0.1630,-0.0059,-0.0121,-0.1088
1219,0.0193,0.1631,-0.0059,-0.0120,-0.1089
1220,0.0193,0.1633,-0.0059,-0.0120,-0.1089
1221,0.0193,0.1635,-0.0059,-0.0120,-0.1090
1222,0.0193,0.1636,-0.0059,-0.0120,-0.1090
1223,0.0194,0.1638,-0.0059,-0.0120,-0.1091
1224,0.0194,0.1639,-0.0059,-0.0120,-0.1091
1225,0.0194,0.1641,-0.0059,-0.0120,-0.1092
1226,0.0194,0.1643,-0.0059,-0.0119,-0.1092
1227,0.0195,0.1644,-0.0059,-0.0119,-0.1092
1228,0.0195,0.1646,-0.0059,-0.0119,-0.1093
1229,0.0195,0.1648,-0.0059,-0.0119,-0.1093
1230,0.0195,0.1649,-0.0059,-0.0119,-0.1094
1231,0.0196,0.1651,-0.0059,-0.0119,-0.1094
1232,0.0196,0.1653,-0.0059,-0.0119,-0.1094
1233,0.0196,0.1654,-0.0059,-0.0118,-0.1095
1234,0.0196,0.1656,-0.0059,-0.0118,-0.1095
1235,0.0197,0.1657,-0.0059,-0.0118,-0.1096
1236,0.0197,0.1659,-0.0059,-0.0118,-0.1096
1237,0.0197,0.1661,-0.0059,-0.0118,-0.1097
1238,0.0197,0.1662,-0.0059,-0.0118,-0.1097
1239,0.0198,0.1664,-0.0059,-0.0118,-0.1098
1240,0.0198,0.1665,-0.0059,-0.0118,-0.1098
1241,0.0198,0.1667,-0.0059,-0.0117,-0.1099
1242,0.0198,0.1668,-0.0059,-0.0117,-0.1100
1243,0.0199,0.1670,-0.0059,-0.0117,-0.1101
1244,0.0199,0.1671,-0.0059,-0.0117,-0.1101
1245,0.0199,0.1673,-0.0059,-0.0117,-0.1102
1246,0.0199,0.1674,-0.0059,-0.0117,-0.1103
1247,0.0200,0.1675,-0.0059,-0.0117,-0.1104
1248,0.0200,0.1677,-0.0059,-0.0116,-0.1105
1249,0.0200,0.1678,-0.0059,-0.0116,-0.1106
1250,0.0200,0.1680,-0.0059,-0.0116,-0.1107
1251,0.0201,0.1681,-0.0059,-0.0116,-0.1109
1252,0.0201,0.1682,-0.0059,-0.0116,-0.1110
1253,0.0201,0.1683,-0.0059,-0.0116,-0.1111
1254,0.0201,0.1685,-0.0059,-0.0116,-0.1112
1255,0.0202,0.1686,-0.0059,-0.0116,-0.1114
1256,0.0202,0.1687,-0.0059,-0.0116,-0.1115
1257,0.0202,0.1689,-0.0059,-0.0116,-0.1116
1258,0.0202,0.1690,-0.0059,-0.0116,-0.1118
1259,0.0203,0.1691,-0.0058,-0.0116,-0.1119
1260,0.0203,0.1693,-0.0058,-0.0116,-0.1120
1261,0.0203,0.1694,-0.0058,-0.0116,-0.1122
1262,0.0203,0.1695,-0.0058,-0.0116,-0.1123
1263,0.0204,0.1697,-0.0058,-0.0116,-0.1124
1264,0.0204,0.1698,-0.0058,-0.0116,-0.1126
1265,0.0204,0.1699,-0.0058,-0.0116,-0.1127
1266,0.0204,0.1701,-0.0058,-0.0116,-0.1128
1267,0.0205,0.1702,-0.0058,-0.0116,-0.1129
1268,0.0205,0.1704,-0.0058,-0.0116,-0.1130
1269,0.0205,0.1705,-0.0058,-0.0116,-0.1132
1270,0.0205,0.1706,-0.0058,-0.0116,-0.1133
1271,0.0206,0.1708,-0.0058,-0.0116,-0.1134
1272,0.0206,0.1709,-0.0058,-0.0116,-0.1135
1273,0.0206,0.1711,-0.0058,-0.0116,-0.1136
1274,0.0206,0.1712,-0.0058,-0.0116,-0.1137
1275,0.0207,0.1714,-0.0058,-0.0116,-0.1138
1276,0.0207,0.1715,-0.0058,-0.0116,-0.1139
1277,0.0207,0.1717,-0.0058,-0.0116,-0.1140
1278,0.0207,0.1718,-0.0058,-0.0116,-0.1141
1279,0.0208,0.1719,-0.0058,-0.0116,-0.1142
1280,0.0208,0.1721,-0.0058,-0.0115,-0.1143
1281,0.0208,0.1722,-0.0058,-0.0115,-0.1144
1282,0.0208,0.1723,-0.0058,-0.0115,-0.1145
1283,0.0208,0.1725,-0.0058,-0.0115,-0.1145
1284,0.0209,0.1726,-0.0058,-0.0115,-0.1146
1285,0.0209,0.1727,-0.0058,-0.0114,-0.1147
1286,0.0209,0.1728,-0.0058,-0.0114,-0.1148
1287,0.0209,0.1730,-0.0058,-0.0114,-0.1149
1288,0.0210,0.1731,-0.0058,-0.0114,-0.1150
1289,0.0210,0.1732,-0.0058,-0.0113,-0.1151
1290,0.0210,0.1733,-0.0058,-0.0113,-0.1152
1291,0.0210,0.1734,-0.0058,-0.0113,-0.1153
1292,0.0211,0.1735,-0.0058,-0.0113,-0.1154
1293,0.0211,0.1736,-0.0058,-0.0112,-0.1155
1294,0.0211,0.1737,-0.0058,-0.0112,-0.1156
1295,0.0211,0.1738,-0.0058,-0.0112,-0.1157
1296,0.0211,0.1739,-0.0058,-0.0111,-0.1158
1297,0.0212,0.1740,-0.0058,-0.0111,-0.1159
1298,0.0212,0.1741,-0.0058,-0.0111,-0.1159
1299,0.0212,0.1741,-0.0058,-0.0111,-0.1160
1300,0.0212,0.1742,-0.0058,-0.0110,-0.1161
1301,0.0213,0.1743,-0.0058,-0.0110,-0.1162
1302,0.0213,0.1744,-0.0058,-0.0110,-0.1163
1303,0.0213,0.1745,-0.0058,-0.0110,-0.1164
1304,0.0213,0.1746,-0.0058,-0.0109,-0.1164
1305,0.0214,0.1747,-0.0058,-0.0109,-0.1165
1306,0.0214,0.1748,-0.0058,-0.0109,-0.1166
1307,0.0214,0.1749,-0.0058,-0.0109,-0.1167
1308,0.0214,0.1750,-0.0058,-0.0109,-0.1167
1309,0.0215,0.1751,-0.0058,-0.0109,-0.1168
1310,0.0215,0.1752,-0.0058,-0.0108,-0.1169
1311,0.0215,0.1753,-0.0058,-0.0108,-0.1169
1312,0.0215,0.1755,-0.0058,-0.0108,-0.1170
1313,0.0216,0.1756,-0.0058,-0.0108,-0.1170
1314,0.0216,0.1757,-0.0058,-0.0108,-0.1171
1315,0.0216,0.1758,-0.0058,-0.0108,-0.1171
1316,0.0216,0.1760,-0.0058,-0.0108,-0.1172
1317,0.0217,0.1761,-0.0058,-0.0108,-0.1172
1318,0.0217,0.1762,-0.0058,-0.0108,-0.1172
1319,0.0217,0.1764,-0.0058,-0.0108,-0.1173
1320,0.0217,0.1765,-0.0058,-0.0108,-0.1173
1321,0.0218,0.1767,-0.0058,-0.0108,-0.1174
1322,0.0218,0.1768,-0.0058,-0.0108,-0.1174
1323,0.0218,0.1770,-0.0058,-0.0107,-0.1174
1324,0.0218,0.1771,-0.0058,-0.0107,-0.1175
1325,0.0218,0.1772,-0.0058,-0.0107,-0.1175
1326,0.0219,0.1774,-0.0058,-0.0107,-0.1176
1327,0.0219,0.1775,-0.0058,-0.0108,-0.1176
1328,0.0219,0.1777,-0.0058,-0.0108,-0.1176
1329,0.0219,0.1778,-0.0058,-0.0108,-0.1177
1330,0.0220,0.1780,-0.0058,-0.0108,-0.1177
1331,0.0220,0.1781,-0.0058,-0.0108,-0.1178
1332,0.0220,0.1782,-0.0058,-0.0108,-0.1179
1333,0.0220,0.1784,-0.0058,-0.0108,-0.1179
1334,0.0220,0.1785,-0.0058,-0.0108,-0.1180
1335,0.0221,0.1786,-0.0058,-0.0108,-0.1181
1336,0.0221,0.1788,-0.0058,-0.0108,-0.1181
1337,0.0221,0.1789,-0.0058,-0.0108,-0.1182
1338,0.0221,0.1790,-0.0058,-0.0108,-0.1183
1339,0.0222,0.1791,-0.0058,-0.0108,-0.1184
1340,0.0222,0.1793,-0.0059,-0.0108,-0.1185
1341,0.0222,0.1794,-0.0059,-0.0108,-0.1186
1342,0.0222,0.1795,-0.0059,-0.0108,-0.1187
1343,0.0222,0.1796,-0.0059,-0.0108,-0.1188
1344,0.0223,0.1797,-0.0059,-0.0108,-0.1189
1345,0.0223,0.1798,-0.0059,-0.0108,-0.1190
1346,0.0223,0.1799,-0.0059,-0.0108,-0.1191
1347,0.0223,0.1800,-0.0059,-0.0109,-0.1193
1348,0.0224,0.1801,-0.0059,-0.0109,-0.1194
1349,0.0224,0.1802,-0.0059,-0.0109,-0.1195
1350,0.0224,0.1803,-0.0059,-0.0109,-0.1196
1351,0.0224,0.1804,-0.0059,-0.0108,-0.1197
1352,0.0225,0.1805,-0.0059,-0.0108,-0.1198
1353,0.0225,0.1806,-0.0059,-0.0108,-0.1200
1354,0.0225,0.1807,-0.0059,-0.0108,-0.1201
1355,0.0225,0.1808,-0.0059,-0.0108,-0.1202
1356,0.0225,0.1809,-0.0059,-0.0108,-0.1203
1357,0.0226,0.1810,-0.0059,-0.0108,-0.1204
1358,0.0226,0.1811,-0.0060,-0.0108,-0.1205
1359,0.0226,0.1812,-0.0060,-0.0108,-0.1206
1360,0.0226,0.1813,-0.0060,-0.0108,-0.1207
1361,0.0227,0.1814,-0.0060,-0.0107,-0.1208
1362,0.0227,0.1815,-0.0060,-0.0107,-0.1209
1363,0.0227,0.1816,-0.0060,-0.0107,-0.1210
1364,0.0227,0.1817,-0.0060,-0.0107,-0.1211
1365,0.0227,0.1818,-0.0060,-0.0107,-0.1212
1366,0.0228,0.1819,-0.0060,-0.0106,-0.1213
1367,0.0228,0.1820,-0.0060,-0.0106,-0.1214
1368,0.0228,0.1822,-0.0060,-0.0106,-0.1214
1369,0.0228,0.1823,-0.0060,-0.0105,-0.1215
1370,0.0229,0.1824,-0.0060,-0.0105,-0.1216
1371,0.0229,0.1825,-0.0060,-0.0105,-0.1217
1372,0.0229,0.1826,-0.0060,-0.0105,-0.1218
1373,0.0229,0.1828,-0.0060,-0.0104,-0.1218
1374,0.0229,0.1829,-0.0060,-0.0104,-0.1219
1375,0.0230,0.1830,-0.0060,-0.0104,-0.1220
1376,0.0230,0.1832,-0.0060,-0.0103,-0.1221
1377,0.0230,0.1833,-0.0060,-0.0103,-0.1221
1378,0.0230,0.1835,-0.0060,-0.0103,-0.1222
1379,0.0231,0.1836,-0.0060,-0.0103,-0.1223
1380,0.0231,0.1837,-0.0060,-0.0102,-0.1224
